Issue;Total time;
CLASSE-confstore;0h 29m;
CLASSE-confstore;0h 10m;
CLASSE-testandrei;1h 46m;
S3SG-16496;0h 43m;
CLASSE-78;0h 50m;
S3SG-16496;0h 11m;
PAUSA;1h 9m;
ISSUE-unipd;1h 52m;
IU-hrsuitewrapper;0h 19m;
ISSUE-unipd;0h 30m;
IU-1368;0h 33m;
CLASSE-78;0h 28m;
