Issue;Total time;
CLASSE-78;0h 8m;
AGGANCIAMENTO-v2_gui;1h 35m;
ANALISI-flussoread;0h 17m;
PERFORMANCE;0h 38m;
CLASSE-961;0h 11m;
PERFORMANCE;1h 34m;
PERFORMANCE;0h 3m;
PAUSA;1h 8m;
PERFORMANCE;0h 11m;
CLASSE-961;3h 24m;
