Issue;Total time;
CLASSE-78;0h 12m;
CLASSE-961;2h 4m;
CLASSE-960;0h 43m;
CLASSE-960;0h 5m;
CLASSE-31;0h 23m;
GATEWAY;0h 39m;
PAUSA;0h 30m;
CLASSE-1128;2h 24m;
PRINN;1h 16m;
CLASSE-78_961;0h 31m;
CLASSE-1128;0h 8m;
