Issue;Total time;
CLASSE-78;0h 14m;
CLASSE-1128;1h 23m;
CLASSE-1128;0h 58m;
PRIN;0h 45m;
CLASSE-32;0h 17m;
PAUSA;0h 30m;
CLASSE-1128;1h 52m;
CLASSE-1128;0h 12m;
CLASSE-1127;0h 1m;
ALLINEAMENTO-jira;0h 12m;
ENDPOINT-pic;0h 44m;
CBTALMA-1652;0h 50m;
SSE-spring;0h 41m;
