Issue;Total time
CLASSE-2051;0h 19m
CLASSE-1984;0h 37m
CLASSE-1266;1h 15m
CLASSE-1266;0h 28m
CLASSE-32;0h 41m
CLASSE-1266;0h 42m
CLASSE-78;0h 4m
PAUSA;0h 55m
CLASSE-1266;0h 47m
CLASSE-1984;0h 39m
CLASSE-1266;0h 48m
CLASSE-2116;1h 13m
CLASSE-32;0h 20m
