Issue;Total time;
CLASSE-78;0h 11m;
PAUSA;1h 27m;
IU-esse3wrapper;0h 13m;
ALLINEAMENTO-bandi;0h 21m;
IU-560;1h 48m;
IU-560;0h 13m;
PAUSA;0h 55m;
EXPORTEXCEL-candidature;1h 6m;
CLASSE-32;0h 30m;
CLASSE-bandi;1h 42m;
CLASSE-957;0h 24m;
