Issue;Total time;
CLASSE-78;0h 6m;
PAUSA;1h 27m;
CLASSE-rilascioflux;2h 15m;
PAUSA;1h 11m;
CBTALMA-1631;0h 6m;
BANDI-1916;0h 6m;
BANDI-1913;0h 1m;
BANDI-1911;0h 0m;
FINE-tuningpostrilascio;1h 28m;
ANALISI;1h 19m;
CLASSE-961;0h 27m;
