Issue;Total time;
CLASSE-78;0h 19m;
IU-552;0h 40m;
CLASSE-78;0h 15m;
CLASSE-997;0h 52m;
ALLINEAMENTO-virgile;1h 30m;
PAUSA;1h 24m;
CLASSE-998;0h 37m;
CLASSE-994;1h 34m;
CLASSE-997;1h 29m;
IU-552;0h 5m;
