Issue;Total time;
CLASSE-78;0h 19m;
CBTALMA-1433;1h 4m;
CLASSE-78;0h 9m;
IU-1050;2h 4m;
CLASSE-master;0h 19m;
PAUSA;0h 52m;
IU-1050;0h 33m;
ANALISI-nuovaissue_modelstore;1h 12m;
CLASSE-1008;0h 15m;
IU-landing;1h 21m;
IU-1050;0h 29m;
