Issue;Total time;
CLASSE-78;0h 7m;
CLASSE-78;0h 17m;
PAUSA;0h 45m;
CLASSE-970;0h 23m;
CLASSE-970;0h 51m;
CALL-pnrr;1h 6m;
CLASSE-970;0h 18m;
PAUSA;1h 17m;
ALLINEAMENTO-backend;1h 39m;
STANDARDIZZAZIONE-documentazione;0h 43m;
ALLINEAMENTO-carlosimone;0h 31m;
CLASSE-970;0h 44m;
DOCUMENTAZIONE;0h 39m;
CLASSE-32;0h 46m;
